"date","year","month","day","9116001"
2016-07-01,2016,7,1,224.779
2016-08-01,2016,8,1,144.265
2016-09-01,2016,9,1,52.211
2016-10-01,2016,10,1,75.197
2016-11-01,2016,11,1,35.159
2016-12-01,2016,12,1,50.822
2017-01-01,2017,1,1,24.028
2017-02-01,2017,2,1,41.637
2017-03-01,2017,3,1,50.675
2017-04-01,2017,4,1,64.696
2017-05-01,2017,5,1,123.14
2017-06-01,2017,6,1,256.059
2017-07-01,2017,7,1,110.218
2017-08-01,2017,8,1,273.8
2017-09-01,2017,9,1,106.792
2017-10-01,2017,10,1,82.725
2017-11-01,2017,11,1,34.677
2017-12-01,2017,12,1,28.819
2018-01-01,2018,1,1,27.216
2018-02-01,2018,2,1,28.166
2018-03-01,2018,3,1,77.723
2018-04-01,2018,4,1,118.617
2018-05-01,2018,5,1,136.744
2018-06-01,2018,6,1,127.391
2018-07-01,2018,7,1,95.476
2018-08-01,2018,8,1,129.328
2018-09-01,2018,9,1,132.757
2018-10-01,2018,10,1,85.518
2018-11-01,2018,11,1,61.563
2018-12-01,2018,12,1,28.065
2019-01-01,2019,1,1,17.264
2019-02-01,2019,2,1,13.384
2019-03-01,2019,3,1,31.075
2019-04-01,2019,4,1,31.972
2019-05-01,2019,5,1,147.383
2019-06-01,2019,6,1,276.489
2019-07-01,2019,7,1,174.407
2019-08-01,2019,8,1,115.653
2019-09-01,2019,9,1,63.318
2019-10-01,2019,10,1,74.71
2019-11-01,2019,11,1,28.566
2019-12-01,2019,12,1,15.567
