"date","year","month","day","9116001"
1989-04-01,"1989","04","01",8.54117377740394
1989-05-01,"1989","05","01",8.53456664484
1989-06-01,"1989","06","01",35.3036552153262
1989-07-01,"1989","07","01",117.70793237119
1989-08-01,"1989","08","01",222.673975358983
1989-09-01,"1989","09","01",81.9404256394124
1989-10-01,"1989","10","01",31.1184817760907
1989-11-01,"1989","11","01",18.3974408058108
1989-12-01,"1989","12","01",34.1907984183204
1990-01-01,"1990","01","01",14.0307766241519
1990-02-01,"1990","02","01",8.79467541800466
1990-03-01,"1990","03","01",11.603699539254
1990-04-01,"1990","04","01",24.9908798307532
1990-05-01,"1990","05","01",53.3909202460306
1990-06-01,"1990","06","01",103.64280208109
1990-07-01,"1990","07","01",94.1604029010289
1990-08-01,"1990","08","01",132.673138979274
1990-09-01,"1990","09","01",140.495710064193
1990-10-01,"1990","10","01",74.7374187262139
1990-11-01,"1990","11","01",33.4139468343458
1990-12-01,"1990","12","01",17.7212709672794
1991-01-01,"1991","01","01",11.223772299904
1991-02-01,"1991","02","01",7.8979540170735
1991-03-01,"1991","03","01",9.27372676273743
1991-04-01,"1991","04","01",17.8099879830278
1991-05-01,"1991","05","01",117.353475114366
1991-06-01,"1991","06","01",146.743558398809
1991-07-01,"1991","07","01",188.713998657307
1991-08-01,"1991","08","01",111.071940673828
1991-09-01,"1991","09","01",71.9388359284465
1991-10-01,"1991","10","01",54.1067328799456
1991-11-01,"1991","11","01",28.9772402007398
1991-12-01,"1991","12","01",27.1494094990822
1992-01-01,"1992","01","01",16.8950884090839
1992-02-01,"1992","02","01",10.6024108511905
1992-03-01,"1992","03","01",10.9239693805845
1992-04-01,"1992","04","01",16.9544841344644
1992-05-01,"1992","05","01",152.208615576913
1992-06-01,"1992","06","01",304.527019102699
1992-07-01,"1992","07","01",139.70816040288
1992-08-01,"1992","08","01",92.5855089814886
1992-09-01,"1992","09","01",100.750213138138
1992-10-01,"1992","10","01",80.8263364238973
1992-11-01,"1992","11","01",45.0125455303251
1992-12-01,"1992","12","01",28.1830662899395
1993-01-01,"1993","01","01",14.6128718498041
1993-02-01,"1993","02","01",9.62333993014254
1993-03-01,"1993","03","01",10.7886600984138
1993-04-01,"1993","04","01",18.0687958699881
1993-05-01,"1993","05","01",228.326188981268
1993-06-01,"1993","06","01",226.765005717644
1993-07-01,"1993","07","01",321.678450561724
1993-08-01,"1993","08","01",123.772441335619
1993-09-01,"1993","09","01",82.8852798299026
1993-10-01,"1993","10","01",42.8622662192391
1993-11-01,"1993","11","01",33.7389972161829
1993-12-01,"1993","12","01",47.1348557880187
1994-01-01,"1994","01","01",17.5482873359552
1994-02-01,"1994","02","01",12.1136469313388
1994-03-01,"1994","03","01",10.1948911307704
1994-04-01,"1994","04","01",11.7798669183939
1994-05-01,"1994","05","01",23.0635998021618
1994-06-01,"1994","06","01",118.202799753459
1994-07-01,"1994","07","01",233.0126657661
1994-08-01,"1994","08","01",91.6951208423416
1994-09-01,"1994","09","01",78.3474121769886
1994-10-01,"1994","10","01",97.8233047630862
1994-11-01,"1994","11","01",42.9667308048289
1994-12-01,"1994","12","01",50.1763962013626
1995-01-01,"1995","01","01",22.3785633971327
1995-02-01,"1995","02","01",11.0985448858166
1995-03-01,"1995","03","01",12.0844454594371
1995-04-01,"1995","04","01",21.2936243027481
1995-05-01,"1995","05","01",25.6636605183839
1995-06-01,"1995","06","01",149.014803009971
1995-07-01,"1995","07","01",270.618564341482
1995-08-01,"1995","08","01",207.645624419219
1995-09-01,"1995","09","01",91.1306731650661
1995-10-01,"1995","10","01",58.9338251933073
1995-11-01,"1995","11","01",32.2549599278587
1995-12-01,"1995","12","01",17.0006827116407
1996-01-01,"1996","01","01",12.3513496513268
1996-02-01,"1996","02","01",11.3842263430499
1996-03-01,"1996","03","01",12.4595970770634
1996-04-01,"1996","04","01",15.1654232650797
1996-05-01,"1996","05","01",24.0802766046683
1996-06-01,"1996","06","01",58.7570929556839
1996-07-01,"1996","07","01",46.6365992548488
1996-08-01,"1996","08","01",100.092786331103
1996-09-01,"1996","09","01",61.0868774460394
1996-10-01,"1996","10","01",27.1801857279681
1996-11-01,"1996","11","01",18.7738419588702
1996-12-01,"1996","12","01",13.1271228691057
1997-01-01,"1997","01","01",8.93518824499259
1997-02-01,"1997","02","01",8.63363939945155
1997-03-01,"1997","03","01",7.52107359014935
1997-04-01,"1997","04","01",18.768706881748
1997-05-01,"1997","05","01",63.4096439976611
1997-06-01,"1997","06","01",238.849382709387
1997-07-01,"1997","07","01",168.858555404182
1997-08-01,"1997","08","01",151.193530648314
1997-09-01,"1997","09","01",105.645482158759
1997-10-01,"1997","10","01",88.9910576974706
1997-11-01,"1997","11","01",71.5403539437615
1997-12-01,"1997","12","01",33.1486516332877
1998-01-01,"1998","01","01",16.3909950049184
1998-02-01,"1998","02","01",9.45367698202408
1998-03-01,"1998","03","01",9.58573404868408
1998-04-01,"1998","04","01",9.67089074429438
1998-05-01,"1998","05","01",13.6715437456045
1998-06-01,"1998","06","01",25.5280088977384
1998-07-01,"1998","07","01",47.7461353686489
1998-08-01,"1998","08","01",70.6261390467672
1998-09-01,"1998","09","01",39.6309847062288
1998-10-01,"1998","10","01",21.1841273415784
1998-11-01,"1998","11","01",11.7475159325239
1998-12-01,"1998","12","01",8.79457271646221
1999-01-01,"1999","01","01",7.55344169294314
1999-02-01,"1999","02","01",5.74122162573721
1999-03-01,"1999","03","01",8.44011545963847
1999-04-01,"1999","04","01",7.39964613313237
1999-05-01,"1999","05","01",11.471574004899
1999-06-01,"1999","06","01",78.5959499097045
1999-07-01,"1999","07","01",104.481582695159
1999-08-01,"1999","08","01",121.239239323528
1999-09-01,"1999","09","01",201.688883606662
1999-10-01,"1999","10","01",44.8393736128398
1999-11-01,"1999","11","01",20.494092794817
1999-12-01,"1999","12","01",13.9368560635863
2000-01-01,"2000","01","01",10.0590512239637
2000-02-01,"2000","02","01",9.56644327562823
2000-03-01,"2000","03","01",10.9239693805845
2000-04-01,"2000","04","01",9.49475759900191
2000-05-01,"2000","05","01",11.4736965034429
2000-06-01,"2000","06","01",256.948989042108
2000-07-01,"2000","07","01",241.28032821905
2000-08-01,"2000","08","01",97.2581895257849
2000-09-01,"2000","09","01",150.628757749488
2000-10-01,"2000","10","01",66.4718787718075
2000-11-01,"2000","11","01",38.4684032457561
2000-12-01,"2000","12","01",14.46748069955
2001-01-01,"2001","01","01",11.4667983831754
2001-02-01,"2001","02","01",11.019943971999
2001-03-01,"2001","03","01",12.0786085884415
2001-04-01,"2001","04","01",11.132847200993
2001-05-01,"2001","05","01",64.3132977527072
2001-06-01,"2001","06","01",182.671638992198
2001-07-01,"2001","07","01",343.417080647885
2001-08-01,"2001","08","01",160.453991795153
2001-09-01,"2001","09","01",81.2641359824148
2001-10-01,"2001","10","01",40.6081727656653
2001-11-01,"2001","11","01",28.1468982300753
2001-12-01,"2001","12","01",14.6553218206812
2002-01-01,"2002","01","01",10.2341573538317
2002-02-01,"2002","02","01",7.61038969822866
2002-03-01,"2002","03","01",13.3510464654824
2002-04-01,"2002","04","01",10.227533104344
2002-05-01,"2002","05","01",44.9831728891859
2002-06-01,"2002","06","01",120.55466507544
2002-07-01,"2002","07","01",76.9904509305157
2002-08-01,"2002","08","01",137.038057234711
2002-09-01,"2002","09","01",128.822139242229
2002-10-01,"2002","10","01",208.877734823927
2002-11-01,"2002","11","01",72.8667443644333
2002-12-01,"2002","12","01",40.2590217552012
2003-01-01,"2003","01","01",22.4300339868212
2003-02-01,"2003","02","01",12.2334653975242
2003-03-01,"2003","03","01",11.5729233103681
2003-04-01,"2003","04","01",10.9752003333406
2003-05-01,"2003","05","01",10.4241209735067
2003-06-01,"2003","06","01",147.36284869975
2003-07-01,"2003","07","01",139.913512136998
2003-08-01,"2003","08","01",78.0363120880002
2003-09-01,"2003","09","01",79.0457826656118
2003-10-01,"2003","10","01",70.0254719588564
2003-11-01,"2003","11","01",46.2706394252713
2003-12-01,"2003","12","01",32.0751979947332
2004-01-01,"2004","01","01",16.5592030145189
2004-02-01,"2004","02","01",11.1737566487335
2004-03-01,"2004","03","01",10.5440421412345
2004-04-01,"2004","04","01",19.7135610722382
2004-05-01,"2004","05","01",18.3511224101683
2004-06-01,"2004","06","01",77.5124486369141
2004-07-01,"2004","07","01",209.836573541113
2004-08-01,"2004","08","01",92.1233349235643
2004-09-01,"2004","09","01",84.6774217455606
2004-10-01,"2004","10","01",62.6375851523339
2004-11-01,"2004","11","01",55.313510237517
2004-12-01,"2004","12","01",27.6800341350459
2005-01-01,"2005","01","01",14.1644940324148
2005-02-01,"2005","02","01",9.06354805612458
2005-03-01,"2005","03","01",10.4655096951119
2005-04-01,"2005","04","01",9.78232191784675
2005-05-01,"2005","05","01",111.330354871542
2005-06-01,"2005","06","01",236.52165224988
2005-07-01,"2005","07","01",217.076946698838
2005-08-01,"2005","08","01",168.413361334608
2005-09-01,"2005","09","01",107.768323041089
2005-10-01,"2005","10","01",48.1722269513277
2005-11-01,"2005","11","01",37.0701217453731
2005-12-01,"2005","12","01",38.449591746565
2006-01-01,"2006","01","01",21.1220442591707
2006-02-01,"2006","02","01",10.282341494162
2006-03-01,"2006","03","01",12.0589754769108
2006-04-01,"2006","04","01",21.5688644364996
2006-05-01,"2006","05","01",39.3007136626508
2006-06-01,"2006","06","01",247.373610732287
2006-07-01,"2006","07","01",254.545944118142
2006-08-01,"2006","08","01",207.74803497396
2006-09-01,"2006","09","01",96.3853975842433
2006-10-01,"2006","10","01",56.9545953011628
