"date","year","month","day","9116001"
1991-11-01,1991,11,1,51.785
1991-12-01,1991,12,1,118.85
1992-01-01,1992,1,1,4.503
1992-02-01,1992,2,1,34.214
1992-03-01,1992,3,1,61.954
1992-04-01,1992,4,1,138.543
1992-05-01,1992,5,1,404.619
1992-06-01,1992,6,1,322
1992-07-01,1992,7,1,129.616
1992-08-01,1992,8,1,133.029
1992-09-01,1992,9,1,131.358
1992-10-01,1992,10,1,116.341
1992-11-01,1992,11,1,32.789
1992-12-01,1992,12,1,85.97
1993-01-01,1993,1,1,25.398
1993-02-01,1993,2,1,0.984
1993-03-01,1993,3,1,55.236
1993-04-01,1993,4,1,127.834
1993-05-01,1993,5,1,456.3
1993-06-01,1993,6,1,295.686
1993-07-01,1993,7,1,261.274
1993-08-01,1993,8,1,144.472
1993-09-01,1993,9,1,39.475
1993-10-01,1993,10,1,81.907
1993-11-01,1993,11,1,58.044
1993-12-01,1993,12,1,65.315
1994-01-01,1994,1,1,14.392
1994-02-01,1994,2,1,10.042
1994-03-01,1994,3,1,24.159
1994-04-01,1994,4,1,101.743
1994-05-01,1994,5,1,115.358
1994-06-01,1994,6,1,281.046
1994-07-01,1994,7,1,278.44
1994-08-01,1994,8,1,69.356
1994-09-01,1994,9,1,137.277
1994-10-01,1994,10,1,107.437
1994-11-01,1994,11,1,64.547
1994-12-01,1994,12,1,79.309
1995-01-01,1995,1,1,20.383
1995-02-01,1995,2,1,2.061
1995-03-01,1995,3,1,34.204
1995-04-01,1995,4,1,161.632
1995-05-01,1995,5,1,74.87
1995-06-01,1995,6,1,333.113
1995-07-01,1995,7,1,290.868
1995-08-01,1995,8,1,221.979
1995-09-01,1995,9,1,44.469
1995-10-01,1995,10,1,88.954
1995-11-01,1995,11,1,15.429
1995-12-01,1995,12,1,0.048
1996-01-01,1996,1,1,13.638
1996-02-01,1996,2,1,43.294
1996-03-01,1996,3,1,62.746
1996-04-01,1996,4,1,92.449
1996-05-01,1996,5,1,132.993
1996-06-01,1996,6,1,137.18
1996-07-01,1996,7,1,41.755
1996-08-01,1996,8,1,219.826
1996-09-01,1996,9,1,41.004
1996-10-01,1996,10,1,37.776
1996-11-01,1996,11,1,51.59
1996-12-01,1996,12,1,22.975
1997-01-01,1997,1,1,26.633
1997-02-01,1997,2,1,33.233
1997-03-01,1997,3,1,1.302
1997-04-01,1997,4,1,236.097
1997-05-01,1997,5,1,198.671
1997-06-01,1997,6,1,381.653
1997-07-01,1997,7,1,265.446
1997-08-01,1997,8,1,118.806
1997-09-01,1997,9,1,133.122
1997-10-01,1997,10,1,165.754
1997-11-01,1997,11,1,95.939
1997-12-01,1997,12,1,22.953
1998-01-01,1998,1,1,6.231
1998-02-01,1998,2,1,10.5
1998-03-01,1998,3,1,17.617
1998-04-01,1998,4,1,53.925
1998-05-01,1998,5,1,121.025
1998-06-01,1998,6,1,114.752
1998-07-01,1998,7,1,92.958
1998-08-01,1998,8,1,137.186
1998-09-01,1998,9,1,74.734
1998-10-01,1998,10,1,5.61
1998-11-01,1998,11,1,15.691
1998-12-01,1998,12,1,24.903
1999-01-01,1999,1,1,16.212
1999-02-01,1999,2,1,21.091
1999-03-01,1999,3,1,48.834
1999-04-01,1999,4,1,31.644
1999-05-01,1999,5,1,139.238
1999-06-01,1999,6,1,290.442
1999-07-01,1999,7,1,133.548
1999-08-01,1999,8,1,194.489
1999-09-01,1999,9,1,195.838
1999-10-01,1999,10,1,23.374
1999-11-01,1999,11,1,23.9
1999-12-01,1999,12,1,13.673
2000-01-01,2000,1,1,12.716
2000-02-01,2000,2,1,126.113
2000-03-01,2000,3,1,25.593
2000-04-01,2000,4,1,74.193
2000-05-01,2000,5,1,95.171
2000-06-01,2000,6,1,580.272
2000-07-01,2000,7,1,143.278
2000-08-01,2000,8,1,129.688
2000-09-01,2000,9,1,161.258
