Fecha;precipitacion;caudal_m3s;escorrentia_mm;etp;tmax;tmin;temperatura_media
1979-01-01;0.0;40.9;0.700082180997257;5.418;22.695269;6.651321;14.673295
1979-01-02;0.0;39.4;0.67440679538611;5.953;24.715284;6.2293735;15.47232875
1979-01-03;0.0;38.7;0.662424948767575;6.01;25.285426;7.2788665;16.28214625
1979-01-04;0.0;37.9;0.648731409774964;6.346;26.624722;7.2630271;16.94387455
1979-01-05;0.0;37.0;0.633326178408276;6.353;26.709437;7.3364337;17.02293535
1979-01-06;0.0;35.4;0.605939100423053;6.453;27.389271;8.1985416;17.7939063
1979-01-07;0.0;35.6;0.609362485171206;5.994;26.385208;10.283195;18.3342015
1979-01-08;0.0;34.0;0.581975407185984;6.144;26.373649;8.5660714;17.4698602
1979-01-09;0.0;32.7;0.55972340632299;5.659;24.085024;7.2275878;15.6563059
1979-01-10;0.0;31.9;0.546029867330379;5.874;25.033246;7.3840644;16.2086552
1979-01-11;11.538903;31.5;0.539183097834073;5.761;25.213235;9.107624;17.1604295
1979-01-12;4.2449715;32.7;0.55972340632299;4.638;20.367678;7.7223852;14.045031600000002
1979-01-13;0.0;43.1;0.737739413226938;5.057;21.478903;6.1814632;13.8301831
1979-01-14;0.0;41.4;0.708640642867639;5.416;23.514184;7.7134574;15.6138207
1979-01-15;0.0;38.8;0.664136641141652;5.761;25.033006;8.0458136;16.5394098
1979-01-16;0.0;36.9;0.6316144860342;5.717;24.978054;8.2337579;16.60590595
1979-01-17;0.0;35.4;0.605939100423053;5.748;25.385802;8.9024715;17.14413675
1979-01-18;0.0;33.6;0.575128637689678;6.464;28.197355;8.7304278;18.4638914
1979-01-19;0.0;31.6;0.540894790208149;6.512;28.491286;8.8390513;18.66516865
1979-01-20;0.0;31.8;0.544318174956302;6.227;27.350149;8.5661404;17.9581447
1979-01-21;0.0;30.1;0.515219404597003;6.187;27.392904;8.9811445;18.18702425
1979-01-22;0.0;29.3;0.501525865604392;5.806;25.629548;8.0027517;16.81614985
1979-01-23;0.0;29.1;0.498102480856239;5.405;23.594226;6.5288673;15.06154665
1979-01-24;0.0;28.5;0.48783232661178;5.314;23.22635;6.3661098;14.7962299
1979-01-25;0.71029359;28.0;0.479273864741398;6.017;26.292839;6.5615815;16.42721025
1979-01-26;1.3600435;26.6;0.455310171504328;5.066;23.189332;8.6888373;15.93908465
1979-01-27;0.0;26.1;0.446751709633946;5.311;23.394924;6.2154158;14.8051699
1979-01-28;0.0;26.1;0.446751709633946;5.547;24.607619;6.6289522;15.6182856
1979-01-29;0.0;26.1;0.446751709633946;5.859;26.307412;7.6474171;16.97741455
1979-01-30;0.0;25.4;0.434769863015411;5.984;27.290108;8.8948245;18.09246625
1979-01-31;0.0;25.5;0.436481555389488;6.195;28.243838;8.8929917;18.56841485
1979-02-01;0.0;26.1;0.446751709633946;6.178;28.413876;9.3420689;18.877972449999998
1979-02-02;0.0;25.0;0.427923093519106;5.729;26.946875;10.069525;18.5082
1979-02-03;5.8288783;24.2;0.414229554526494;5.458;25.762358;9.5933416;17.6778498
1979-02-04;1.6545086;24.3;0.415941246900571;4.621;23.353383;11.501796;17.4275895
1979-02-05;0.0;24.2;0.414229554526494;4.939;23.428475;8.5895374;16.009006199999998
1979-02-06;0.0;24.4;0.417652939274647;4.884;22.528204;6.4807989;14.50450145
1979-02-07;0.0;24.0;0.410806169778341;6.442;29.3575;5.9939944;17.6757472
1979-02-08;0.0015885459;24.0;0.410806169778341;6.003;28.615651;9.7584705;19.18706075
1979-02-09;0.0;23.7;0.405671092656112;5.049;25.463079;11.475148;18.4691135
1979-02-10;0.0;23.1;0.395400938411654;5.434;26.126597;8.8301972;17.478397100000002
1979-02-11;0.0;22.6;0.386842476541271;5.266;25.239575;7.9853401;16.61245755
1979-02-12;0.0;22.8;0.390265861289424;5.381;25.500808;6.767007;16.1339075
1979-02-13;3.2684404;23.2;0.39711263078573;4.828;23.506024;7.8320678;15.6690459
1979-02-14;2.6698732;22.9;0.391977553663501;4.589;23.7045;10.608602;17.156551
1979-02-15;0.0;24.5;0.419364631648723;5.287;26.025769;8.6124586;17.3191138
1979-02-16;0.0;25.4;0.434769863015411;4.867;23.633925;6.663452;15.1486885
1979-02-17;0.0;25.9;0.443328324885793;4.525;23.018937;8.8787182;15.948827600000001
1979-02-18;0.0;25.2;0.431346478267258;4.936;24.020894;6.0310258;15.0259599
1979-02-19;0.0;23.8;0.407382785030188;5.055;25.067861;7.1740198;16.120940400000002
1979-02-20;0.0;23.1;0.395400938411654;5.583;27.709695;7.3840054;17.5468502
1979-02-21;0.0;22.6;0.386842476541271;5.597;28.076074;7.8887979;17.98243595
1979-02-22;0.0;22.0;0.376572322296813;4.744;25.387088;10.75839;18.072739
1979-02-23;0.0;21.9;0.374860629922736;4.564;23.634322;8.0751012;15.854711600000002
1979-02-24;0.0;21.9;0.374860629922736;4.619;23.219997;5.5981126;14.4090548
1979-02-25;0.0;21.9;0.374860629922736;4.55;23.717184;7.7065752;15.7118796
1979-02-26;0.0;21.9;0.374860629922736;4.792;24.47755;5.906007;15.1917785
1979-02-27;0.0;21.7;0.371437245174584;4.268;22.283421;6.7205438;14.5019824
1979-02-28;0.0;21.8;0.37314893754866;5.001;25.522887;4.4711549;14.99702095
1979-03-01;0.0;22.2;0.379995707044966;5.643;29.570008;7.2563354;18.4131717
1979-03-02;1.752707;21.5;0.368013860426431;4.08;22.355711;8.18256;15.2691355
1979-03-03;5.2218781;21.2;0.362878783304201;3.898;22.511609;10.223529;16.367569
1979-03-04;0.5456165;21.2;0.362878783304201;3.734;20.873874;7.9692703;14.42157215
1979-03-05;8.8146484;21.8;0.37314893754866;3.875;21.583431;7.7055547;14.64449285
1979-03-06;0.0;21.9;0.374860629922736;3.482;18.935722;5.796695;12.366208499999999
1979-03-07;0.0;23.3;0.398824323159806;3.652;19.268995;3.6572926;11.463143800000001
1979-03-08;0.0;24.4;0.417652939274647;3.853;20.758914;4.3055291;12.532221550000001
1979-03-09;0.0;24.1;0.412517862152418;3.991;21.68506;4.3101852;12.9976226
1979-03-10;0.0;23.5;0.402247707907959;4.344;24.387518;6.334538;15.361028000000001
1979-03-11;0.0;22.6;0.386842476541271;4.667;26.889661;8.3264744;17.6080677
1979-03-12;0.0;21.7;0.371437245174584;4.659;27.176555;8.7311789;17.95386695
1979-03-13;0.0;20.3;0.347473551937514;3.895;23.931512;10.116154;17.023833
1979-03-14;0.0;20.4;0.34918524431159;3.729;22.402001;8.0861838;15.2440924
1979-03-15;0.0;20.2;0.345761859563437;3.936;22.658478;4.885218;13.771847999999999
1979-03-16;0.0;20.2;0.345761859563437;3.991;23.187364;4.9433081;14.065336049999999
1979-03-17;0.0;19.8;0.338915090067132;4.253;24.910109;4.8356041;14.87285655
1979-03-18;0.0;19.8;0.338915090067132;3.957;23.696395;5.9777015;14.837048249999999
1979-03-19;0.0;20.4;0.34918524431159;4.092;24.688512;5.9916365;15.34007425
1979-03-20;0.0;20.3;0.347473551937514;4.579;28.328956;8.1537943;18.24137515
1979-03-21;0.19934208;19.4;0.332068320570826;3.338;22.127942;9.5676876;15.8478148
1979-03-22;0.0014572534;18.7;0.320086473952291;3.505;22.558122;7.98717;15.272646
1979-03-23;0.0;19.3;0.330356628196749;3.703;23.79975;7.7204075;15.76007875
1979-03-24;0.0;19.3;0.330356628196749;3.713;23.950766;7.3979708;15.6743684
1979-03-25;0.0;19.1;0.326933243448597;3.269;21.415977;7.2060457;14.311011350000001
1979-03-26;0.0;19.1;0.326933243448597;3.751;24.126199;5.7601317;14.94316535
1979-03-27;0.0;19.1;0.326933243448597;3.631;23.720819;6.1151135;14.91796625
1979-03-28;0.0;18.9;0.323509858700444;3.489;22.70595;5.0741857;13.890067850000001
1979-03-29;0.0;18.7;0.320086473952291;3.491;24.172058;8.8091292;16.4905936
1979-03-30;0.0;18.4;0.314951396830062;3.519;23.866323;6.7555725;15.31094775
1979-03-31;0.0;18.4;0.314951396830062;3.278;22.864195;7.7342396;15.299217299999999
1979-04-01;0.0;18.4;0.314951396830062;2.984;19.45341;2.5514728;11.0024414
1979-04-02;0.0;17.8;0.304681242585603;2.589;17.054444;3.2522697;10.15335685
1979-04-03;0.0;18.1;0.309816319707832;2.987;20.244251;3.7574069;12.000828949999999
1979-04-04;0.0;17.7;0.302969550211527;2.955;19.933238;2.5908782;11.262058099999999
1979-04-05;0.0;17.6;0.30125785783745;3.078;21.011894;2.1646364;11.5882652
1979-04-06;0.0;17.5;0.299546165463374;3.501;24.750907;4.0344536;14.3926803
1979-04-07;0.0;17.7;0.302969550211527;3.477;25.128864;5.204396;15.16663
1979-04-08;0.0;17.7;0.302969550211527;3.004;21.893912;5.0531839;13.47354795
1979-04-09;0.0;17.4;0.297834473089297;2.658;19.619273;5.2149691;12.41712105
1979-04-10;0.0;17.7;0.302969550211527;2.58;18.840762;3.9996296;11.4201958
1979-04-11;0.0;17.7;0.302969550211527;2.68;19.320381;2.1637964;10.7420887
1979-04-12;0.0;17.7;0.302969550211527;3.186;24.351942;5.479154;14.915548000000001
1979-04-13;0.0;18.0;0.308104627333756;3.102;23.969613;5.4567647;14.71318885
1979-04-14;0.0;17.5;0.299546165463374;2.89;22.599825;5.4538937;14.026859349999999
1979-04-15;0.0;17.0;0.290987703592992;2.834;22.399475;5.4415966;13.9205358
1979-04-16;0.0032390044;17.0;0.290987703592992;2.272;18.856811;6.9617633;12.90928715
1979-04-17;0.0;17.0;0.290987703592992;2.595;21.171469;5.9386397;13.555054349999999
1979-04-18;0.0;17.6;0.30125785783745;2.166;17.622094;5.08871;11.355402
1979-04-19;0.0;17.7;0.302969550211527;2.492;20.116257;3.8994083;12.007832650000001
1979-04-20;0.0;18.1;0.309816319707832;2.618;21.226824;3.1353605;12.18109225
1979-04-21;0.0;18.4;0.314951396830062;2.474;20.17424;2.9054306;11.5398353
1979-04-22;0.0;18.4;0.314951396830062;2.664;22.733069;5.3370649;14.035066950000001
1979-04-23;0.0;18.7;0.320086473952291;2.569;22.297793;5.7535028;14.0256479
1979-04-24;0.0;19.5;0.333780012944902;2.194;20.026301;7.432284;13.7292925
1979-04-25;0.0;19.5;0.333780012944902;2.186;19.858485;6.7702019;13.31434345
1979-04-26;6.0556059;19.4;0.332068320570826;2.203;19.681869;5.3697245;12.52579675
1979-04-27;17.084553;19.8;0.338915090067132;1.637;16.73159;8.7470611;12.73932555
1979-04-28;7.7526372;22.3;0.381707399419042;1.5;16.005816;9.0663993;12.53610765
1979-04-29;0.0;27.5;0.470715402871016;1.557;15.417898;7.1166506;11.2672743
1979-04-30;4.4574375;28.6;0.489544018985857;1.542;14.216379;4.74161;9.478994499999999
1979-05-01;25.742025;27.6;0.472427095245093;1.395;14.563489;7.4300048;10.9967469
1979-05-02;1.0947192;34.7;0.593957253804519;1.455;14.317238;5.9004004;10.1088192
1979-05-03;0.0;44.3;0.758279721715855;1.518;13.439778;2.3793442;7.9095611
1979-05-04;0.0;35.6;0.609362485171206;1.522;13.52429;2.0767286;7.8005093
1979-05-05;0.0;31.1;0.532336328337767;1.438;12.796644;2.0374799;7.417061950000001
1979-05-06;0.0;27.6;0.472427095245093;1.499;13.643851;2.1131101;7.87848055
1979-05-07;0.0;25.6;0.438193247763564;1.544;14.107462;1.5166681;7.81206505
1979-05-08;0.0;24.3;0.415941246900571;1.615;15.22431;2.0344046;8.629357299999999
1979-05-09;11.242309;24.0;0.410806169778341;1.547;16.205837;5.8036976;11.0047673
1979-05-10;15.616397;24.4;0.417652939274647;1.356;16.383073;9.1163364;12.749704699999999
1979-05-11;3.5523878e-05;26.5;0.453598479130252;1.45;17.025697;8.6045506;12.8151238
1979-05-12;6.8585591;27.5;0.470715402871016;1.507;16.672891;6.6576153;11.66525315
1979-05-13;1.517905;27.5;0.470715402871016;1.328;15.820154;8.0419615;11.93105775
1979-05-14;21.500925;28.1;0.480985557115475;1.415;15.914197;6.4205899;11.16739345
1979-05-15;8.9714575;29.0;0.496390788482162;1.274;15.9775;8.7475543;12.362527149999998
1979-05-16;17.500796;39.1;0.669271718263881;1.169;15.051974;8.6062244;11.8290992
1979-05-17;13.689504;43.4;0.742874490349167;1.085;13.661389;7.4392193;10.55030415
1979-05-18;5.6834609;57.6;0.985934807468019;1.098;13.293026;6.5083252;9.9006756
1979-05-19;3.839942;63.6;1.0886363499126;1.092;14.475684;8.3624235;11.41905375
1979-05-20;8.7604785;66.8;1.14341050588305;1.28;16.330728;8.1926191;12.261673550000001
1979-05-21;4.144168;70.7;1.21016650847203;1.126;15.077478;8.519456;11.798466999999999
1979-05-22;0.0068842333;72.1;1.2341302017091;1.269;15.572357;6.7103814;11.1413692
1979-05-23;0.0;57.2;0.979088037971713;1.41;17.806694;7.8635039;12.83509895
1979-05-24;8.2880425;49.4;0.845576032793752;1.186;15.47916;7.6645682;11.571864099999999
1979-05-25;0.077056563;47.4;0.811342185312224;1.123;13.603813;5.4090309;9.50642195
1979-05-26;11.046794;43.8;0.749721259845473;1.191;14.01175;4.4494569;9.23060345
1979-05-27;9.137846;44.2;0.756568029341779;1.062;13.93494;6.8407265;10.38783325
1979-05-28;1.282734;62.4;1.06809604142369;0.957;12.038872;5.4312922;8.7350821
1979-05-29;0.0;68.8;1.17764435336458;1.145;13.194041;3.1941711;8.19410605
1979-05-30;0.0;73.5;1.25809389494617;1.266;13.922386;0.58497578;7.25368089
1979-05-31;0.0;73.4;1.25638220257209;1.251;14.003344;1.20624;7.604792
1979-06-01;28.282819;69.3;1.18620281523496;1.101;13.198019;3.8399927;8.51900585
1979-06-02;7.3915969;67.9;1.16223912199789;0.952;12.55912;5.8426385;9.20087925
1979-06-03;4.0503432;85.6;1.46520867220942;0.909;10.733123;3.4441306;7.0886268
1979-06-04;0.0;84.1;1.43953328659827;0.882;9.1729912;0.93576151;5.0543763550000005
1979-06-05;0.0;82.3;1.4087228238649;0.967;10.23128;0.42934561;5.330312805
1979-06-06;0.0057761207;77.9;1.33340835940553;0.999;10.514944;-0.26484206;5.12505097
1979-06-07;0.0;69.9;1.19647296947942;1.048;12.445031;2.68721;7.5661205
1979-06-08;0.0;65.8;1.12629358214229;1.057;12.365257;2.0397383;7.20249765
1979-06-09;0.0;62.6;1.07151942617184;1.025;11.114042;-0.155006;5.479518
1979-06-10;0.0;59.0;1.00989850070509;1.064;12.205146;1.1748153;6.68998065
1979-06-11;0.0;56.1;0.960259421856873;1.001;11.570356;1.703483;6.6369195
1979-06-12;0.0;53.1;0.90890865063458;0.881;8.8518234;-0.83217488;4.00982426
1979-06-13;0.0;50.7;0.867828033656746;1.088;11.857137;-1.4433381;5.20689945
1979-06-14;0.0;49.1;0.840440955671523;1.144;12.663709;-1.8840777;5.38981565
1979-06-15;0.013714157;46.5;0.795936953945536;1.025;11.188057;-0.71709627;5.235480365
1979-06-16;0.0;44.7;0.765126491212161;1.096;13.924305;3.6978514;8.8110782
1979-06-17;0.81165292;42.8;0.732604336104709;1.084;14.294422;4.7090859;9.501753950000001
1979-06-18;23.258932;42.7;0.730892643730632;0.9;13.220964;6.8943453;10.05765465
1979-06-19;0.0;52.7;0.902061881138274;0.91;11.732398;4.1208908;7.9266444
1979-06-20;0.0;60.9;1.04242065581254;0.904;10.243244;1.2475798;5.745411900000001
1979-06-21;0.0;61.0;1.04413234818662;0.984;10.903605;-0.0075960592;5.4480044704
1979-06-22;10.496317;57.6;0.985934807468019;0.903;10.876454;2.6470627;6.761758350000001
1979-06-23;0.0026287958;61.4;1.05097911768292;0.863;10.582161;3.1573559;6.86975845
1979-06-24;2.5805344e-17;70.9;1.21358989322018;0.934;11.24315;2.5490322;6.8960911
1979-06-25;0.0;77.2;1.321426512787;0.996;12.321814;3.0264126;7.6741133
1979-06-26;0.0;74.8;1.28034589580916;1.009;12.535184;3.1244099;7.8297969499999995
1979-06-27;0.0;72.4;1.23926527883133;1.062;13.066519;2.7243866;7.895452799999999
1979-06-28;0.0;69.8;1.19476127710534;1.119;13.243747;1.2153311;7.2295390500000005
1979-06-29;0.0;66.6;1.1399871211349;1.079;12.713462;1.4858635;7.09966275
1979-06-30;0.0;64.8;1.10917665840152;1.003;11.397715;0.99721121;6.197463105
1979-07-01;0.0;;;0.971;10.936332;1.0937344;6.0150332
1979-07-02;0.0;;;0.911;10.131473;1.326597;5.729035
1979-07-03;0.0;;;0.909;10.184708;1.6012848;5.8929964
1979-07-04;0.0;;;1.021;10.78025;-0.88554021;4.947354895
1979-07-05;0.0;;;1.078;11.544357;-0.9939016;5.2752277
1979-07-06;0.0;;;1.116;12.558725;0.69177989;6.625252445
1979-07-07;0.0;;;1.075;11.831025;0.53534679;6.183185895
1979-07-08;0.0;;;1.229;14.172006;1.2331396;7.7025727999999996
1979-07-09;0.0;;;1.275;14.736158;1.2608553;7.9985066499999995
1979-07-10;0.0;;;1.235;13.77662;0.27850685;7.027563424999999
1979-07-11;3.6864431;;;1.242;13.995023;1.008239;7.501631
1979-07-12;3.6486029;;;1.028;12.911486;5.101664;9.006575
1979-07-13;2.6546632;;;1.015;11.406487;2.6200464;7.0132667
1979-07-14;1.965097;;;0.969;11.163635;3.40386;7.2837475
1979-07-15;0.0;;;1.118;11.272527;-0.80553051;5.233498245
1979-07-16;12.558135;;;1.261;13.245129;-0.45128825;6.3969203750000005
1979-07-17;9.0993424;;;0.983;11.770387;4.6840627;8.227224849999999
1979-07-18;0.0;74.5;1.27521081868693;0.988;9.9212232;1.1390691;5.53014615
1979-07-19;0.0;82.3;1.4087228238649;1.2;12.122117;-0.14796503;5.987075985
1979-07-20;0.09612444;79.5;1.36079543739076;1.203;12.625869;1.5700417;7.097955349999999
1979-07-21;0.0;77.1;1.31971482041292;1.054;11.438301;3.2161398;7.3272204
1979-07-22;11.619836;74.3;1.27178743393878;1.141;11.960575;2.3618107;7.16119285
1979-07-23;21.823066;77.7;1.32998497465738;0.924;12.270852;7.1930474;9.7319497
1979-07-24;17.902294;108.0;1.84862776400254;1.007;13.399319;7.841624;10.6204715
1979-07-25;46.522697;144.0;2.46483701867005;1.051;14.338447;8.6863228;11.5123849
1979-07-26;22.665606;250.0;4.27923093519106;1.039;13.976688;8.509494;11.243091
1979-07-27;42.227177;338.0;5.78552022437831;1.131;15.096601;9.0947188;12.095659900000001
1979-07-28;23.935204;393.0;6.72695103012034;1.071;14.283791;8.7683504;11.5260707
1979-07-29;24.682544;530.0;9.07196958260504;1.127;14.567442;8.6328993;11.600170649999999
1979-07-30;17.112993;601.0;10.2872711681993;1.156;13.420885;6.5862267;10.00355585
1979-07-31;15.822519;602.0;10.3043880919401;1.154;12.906243;5.9208589;9.41355095
1979-08-01;10.54819;639.0;10.9377142703483;1.02;10.514092;4.2833355;7.39871375
1979-08-02;6.1037475;604.0;10.3386219394216;1.179;11.243787;2.8520929;7.04793995
1979-08-03;28.017917;486.0;8.31882493801141;1.062;11.340515;5.2951;8.3178075
1979-08-04;6.4337584;519.0;8.88368342145663;1.166;12.565495;5.9125554;9.2390252
1979-08-05;21.340707;560.0;9.58547729482796;1.039;11.652795;6.399049;9.025922
1979-08-06;0.1025379;515.0;8.81521572649357;1.222;12.518252;5.3545946;8.936423300000001
1979-08-07;1.5978627;478.0;8.1818895480853;1.424;13.991663;4.7582127;9.37493785
1979-08-08;5.752072;410.0;7.01793873371333;1.24;14.30396;8.3184781;11.31121905
1979-08-09;0.36814899;353.0;6.04227408048977;1.397;15.344153;8.0944572;11.7193051
1979-08-10;0.0;309.0;5.28912943589614;1.514;13.729869;3.2979394;8.5139042
1979-08-11;0.0;275.0;4.70715402871016;1.696;14.470388;0.70558297;7.587985485
1979-08-12;0.0;246.0;4.210763240228;1.59;13.324413;1.1536354;7.2390242
1979-08-13;0.0;223.0;3.81707399419042;1.86;16.032275;1.5988633;8.81556915
1979-08-14;0.0;205.0;3.50896936685667;1.745;15.137641;2.8229042;8.9802726
1979-08-15;0.0;189.0;3.23509858700444;1.5;13.577049;4.8626312;9.2198401
1979-08-16;0.11703681;176.0;3.0125785783745;1.721;14.490093;2.7325978;8.6113454
1979-08-17;0.22407027;164.0;2.80717549348533;1.659;15.361216;6.269962;10.815589
1979-08-18;0.59809704;156.0;2.67024010355922;1.765;16.730168;7.4989984;12.114583199999998
1979-08-19;12.560431;148.0;2.5333047136331;1.734;16.271577;7.379692;11.8256345
1979-08-20;43.483505;162.0;2.7729416460038;1.315;14.062318;8.9591321;11.51072505
1979-08-21;4.9871142;337.0;5.76840330063754;1.548;14.433112;7.1943455;10.81372875
1979-08-22;10.393869;347.0;5.93957253804518;1.683;14.416409;5.5248614;9.9706352
1979-08-23;23.217598;291.0;4.98102480856239;1.444;14.153251;8.2871576;11.220204299999999
1979-08-24;24.352121;345.0;5.90533869056366;1.486;14.839317;9.0490127;11.94416485
1979-08-25;17.349196;445.0;7.61703106464008;1.441;13.200475;7.1818744;10.191174700000001
1979-08-26;16.811609;513.0;8.78098187901205;1.415;12.965922;7.2755257;10.120723850000001
1979-08-27;7.5119293;537.0;9.19178804879039;1.478;11.160364;3.7115261;7.43594505
1979-08-28;1.5980434;515.0;8.81521572649357;1.763;12.098628;0.95108775;6.5248578749999995
1979-08-29;37.579333;483.0;8.26747416678912;1.805;14.281239;5.4246953;9.85296715
1979-08-30;8.6204006;745.0;12.7521081868693;1.78;13.85335;5.2281031;9.54072655
1979-08-31;11.13162;1069.0;18.297991478877;1.542;10.658471;2.7798031;6.7191370500000005
1979-09-01;7.1277674;1028.0;17.5961976055056;1.578;10.966571;3.0690672;7.0178191000000005
1979-09-02;6.0469412;869.0;14.8746067307241;1.599;10.975939;3.0835664;7.0297527
1979-09-03;0.0;687.0;11.759326609905;1.9;12.047719;0.30153627;6.174627635
1979-09-04;0.0;533.0;9.12332035382733;2.717;18.485233;-0.055067226;9.215082887000001
1979-09-05;0.0;428.0;7.32604336104709;2.994;21.930908;5.9115255;13.92121675
1979-09-06;0.0;363.0;6.21344331789741;2.933;21.149874;5.6429471;13.39641055
1979-09-07;0.0;319.0;5.46029867330379;2.398;17.738838;6.6541106;12.1964743
1979-09-08;0.0;285.0;4.8783232661178;2.628;18.942825;6.4017683;12.67229665
1979-09-09;7.1846761;257.0;4.3990494013764;2.432;17.291553;6.048307;11.66993
1979-09-10;1.3179419;245.0;4.19364631648723;1.837;13.414456;6.2919124;9.8531842
1979-09-11;0.0;240.0;4.10806169778341;2.173;13.537124;2.1817157;7.85941985
1979-09-12;0.0001343879;221.0;3.78284014670889;2.334;14.351646;1.6546119;8.00312895
1979-09-13;16.818421;201.0;3.44050167189361;2.1;13.752696;4.5198006;9.1362483
1979-09-14;7.776272;210.0;3.59455398556049;1.763;10.740484;3.167023;6.9537535
1979-09-15;0.94593163;226.0;3.86842476541271;1.94;10.855513;1.1306691;5.99309105
1979-09-16;0.0;212.0;3.62878783304201;2.087;11.763012;1.1274163;6.44521415
1979-09-17;0.0;196.0;3.35491705318979;2.839;16.703939;0.22682496;8.465381979999998
1979-09-18;4.4809912;184.0;3.14951396830062;2.743;16.171716;1.4752923;8.82350415
1979-09-19;7.0935537;180.0;3.08104627333756;2.09;13.579314;5.7200609;9.64968745
1979-09-20;2.6518323;184.0;3.14951396830062;2.331;13.795697;3.4777165;8.63670675
1979-09-21;16.878644;182.0;3.11528012081909;2.253;14.419203;5.9642957;10.19174935
1979-09-22;27.438772;207.0;3.54320321433819;1.907;13.770358;8.139262;10.95481
1979-09-23;2.2510025;368.0;6.29902793660123;2.279;14.218328;5.7780836;9.998205800000001
1979-09-24;0.26446222;423.0;7.24045874234327;2.52;14.396923;3.4020429;8.89948295
1979-09-25;10.663916;379.0;6.48731409774964;2.294;13.820413;5.2899259;9.555169450000001
1979-09-26;3.2203766;351.0;6.00804023300824;2.257;12.397987;3.1051286;7.7515578000000005
1979-09-27;6.978897;348.0;5.95668946178595;2.408;12.580134;1.5956514;7.087892699999999
1979-09-28;3.1780001;325.0;5.56300021574837;2.297;11.695619;1.4613516;6.5784853000000005
1979-09-29;0.47929857;299.0;5.1179601984885;2.536;12.807527;0.64603431;6.726780655
1979-09-30;4.99877;270.0;4.62156941000634;2.727;13.44491;-0.74587919;6.349515405
1979-10-01;3.6244237;252.0;4.31346478267258;2.545;12.857712;1.5048874;7.181299699999999
1979-10-02;0.0013633001;233.0;3.98824323159806;3.049;15.667399;1.0559181;8.36165855
1979-10-03;3.6164799;215.0;3.68013860426431;2.83;13.99026;0.4371054;7.2136827
1979-10-04;5.0540013;200.0;3.42338474815284;2.695;13.541051;1.9595147;7.75028285
1979-10-05;0.71453571;188.0;3.21798166326367;2.793;14.014934;1.9970362;8.0059851
1979-10-06;0.0;178.0;3.04681242585603;3.128;15.857878;2.0311461;8.94451205
1979-10-07;0.0;168.0;2.87564318844839;3.109;16.047982;3.3035802;9.6757811
1979-10-08;0.0;160.0;2.73870779852228;3.255;17.485635;5.303871;11.394753
1979-10-09;0.0;152.0;2.60177240859616;3.433;18.232951;5.1466749;11.68981295
1979-10-10;0.0;145.0;2.48195394241081;3.622;18.579323;3.618059;11.098690999999999
1979-10-11;0.0;137.0;2.3450185524847;3.821;19.539324;3.7473707;11.64334735
1979-10-12;0.0;132.0;2.25943393378088;3.377;17.296745;4.4840696;10.8904073
1979-10-13;0.0;128.0;2.19096623881782;3.936;20.082772;4.4851559;12.283963949999999
1979-10-14;0.0;123.0;2.105381620114;3.965;20.647623;6.082303;13.364963
1979-10-15;0.0;118.0;2.01979700141018;4.367;22.667793;6.5819529;14.62487295
1979-10-16;0.0;115.0;1.96844623018789;4.183;21.563447;6.3789182;13.9711826
1979-10-17;0.0;110.0;1.88286161148406;3.991;21.335754;8.4562105;14.89598225
1979-10-18;0.0;107.0;1.83151084026177;4.384;22.575087;7.2516108;14.913348899999999
1979-10-19;2.5390654;103.0;1.76304314529871;3.979;20.281941;6.6327176;13.4573293
1979-10-20;5.8831376;101.0;1.72880929781719;3.229;16.938096;7.2304825;12.084289250000001
1979-10-21;5.699079;98.9;1.69286375796158;3.137;15.693058;5.7374333;10.71524565
1979-10-22;1.8336555;102.0;1.74592622155795;3.194;15.696929;5.3971635;10.547046250000001
1979-10-23;11.386077;102.0;1.74592622155795;2.987;14.724605;5.5381081;10.13135655
1979-10-24;0.048089543;107.0;1.83151084026177;3.318;16.481878;6.2077349;11.34480645
1979-10-25;0.0;105.0;1.79727699278024;3.937;18.920537;5.3388524;12.1296947
1979-10-26;12.479393;99.7;1.70655729695419;3.536;17.417419;6.4299498;11.923684399999999
1979-10-27;0.0;102.0;1.74592622155795;3.279;15.048559;4.0090592;9.5288091
1979-10-28;7.596261;100.0;1.71169237407642;3.159;13.912614;2.8630965;8.38785525
1979-10-29;6.3637688;99.0;1.69457545033566;3.146;14.487147;4.5481809;9.51766395
1979-10-30;6.286001;98.5;1.68601698846528;3.184;15.976144;7.2814915;11.62881775
1979-10-31;0.50492367;98.9;1.69286375796158;3.515;16.070001;4.6053471;10.33767405
1979-11-01;1.092264;101.0;1.72880929781719;3.334;15.67968;5.6934844;10.6865822
1979-11-02;0.0;103.0;1.76304314529871;3.413;16.148448;6.1171482;11.132798099999999
1979-11-03;0.0;100.0;1.71169237407642;4.036;17.631154;2.7952348;10.213194399999999
1979-11-04;0.0;95.1;1.62781944774668;4.431;19.801743;4.0754593;11.93860115
1979-11-05;2.8449229;90.1;1.54223482904286;4.466;20.568887;6.1620601;13.36547355
1979-11-06;13.96686;89.1;1.52511790530209;3.256;16.757456;8.869959;12.8137075
1979-11-07;0.0;112.0;1.91709545896559;3.753;15.989307;2.9113858;9.4503464
1979-11-08;0.0;116.0;1.98556315392865;5.135;22.572192;3.8236022;13.1978971
1979-11-09;0.0;108.0;1.84862776400254;5.513;24.824767;6.3326933;15.57873015
